Start Time,End Time,Facility Code,Participant Code,Status,Reason,Outage (MW),Recovery Time (Minutes),Description,
12/10/2017 7:30,12/10/2017 7:30,AUXC_WGP,AUXC,Approved,Forced,14.35,,Low flow steam due to holed F31 thickener feed line,
12/9/2017 17:30,12/9/2017 17:30,AUXC_WGP,AUXC,Approved,Forced,22.15,,Steam flow curtailment within the refinery,
12/9/2017 17:00,12/9/2017 17:00,AUXC_WGP,AUXC,Approved,Forced,22.46,,Steam flow curtailment within the refinery,
12/9/2017 12:00,12/9/2017 12:00,AUXC_WGP,AUXC,Approved,Forced,20.47,,Steam flow curtailment in the refinery.,
12/9/2017 11:30,12/9/2017 11:30,AUXC_WGP,AUXC,Approved,Forced,21.04,,Steam flow curtailment in the refinery.,
12/9/2017 11:00,12/9/2017 11:00,AUXC_WGP,AUXC,Approved,Forced,21.05,,Steam flow curtailment in the refinery.,
12/9/2017 10:30,12/9/2017 10:30,AUXC_WGP,AUXC,Approved,Forced,20.13,,Steam flow curtailment in the refinery.,
12/9/2017 10:00,12/9/2017 10:00,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,14.72,0,Steam flow curtailment in the refinery.,
12/9/2017 9:30,12/9/2017 9:30,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,14.94,0,Steam flow curtailment in the refinery.,
12/9/2017 9:00,12/9/2017 9:00,AUXC_WGP,AUXC,Approved,Forced,14.33,,Steam flow curtailment in the refinery.,
12/9/2017 8:30,12/9/2017 8:30,AUXC_WGP,AUXC,Approved,Forced,12,,Steam flow curtailment in the refinery.,
12/18/2017 6:00,12/18/2017 15:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),31.1,39,Western Power Circuit Breaker Outage,
12/18/2017 8:00,12/19/2017 13:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),80,1,R2 model validation and performance tests,
12/1/2017 8:00,5/1/2018 7:30,MELK_G7,MELK,Approved,Forced,55,0,Retirement pending deregistration.,
12/1/2017 8:00,5/1/2018 7:30,MELK_G7,MELK,Approved,Forced,55,0,Retirement pending deregistration.,
12/1/2017 8:00,5/1/2018 7:30,MELK_G7,MELK,Approved,Forced,55,0,Retirement pending deregistration.,
12/1/2017 8:00,5/1/2018 7:30,MELK_G7,MELK,Approved,Forced,55,0,Retirement pending deregistration.,
11/27/2017 10:30,11/27/2017 15:30,PERTHENERGY_KORL_GT1,PUG,Rejected,Opportunistic Maintenance (Planned),56,1,GT2B lube oil system vacuum pump retrofit.,
12/14/2017 7:00,12/15/2017 17:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),40,1,Maintain circuit breaker EMD801.1,
12/8/2017 8:00,12/8/2017 21:30,MELK_G7,MELK,Approved,Forced,211.108,0,Boiler inspection,
11/30/2017 12:00,11/30/2017 12:00,BW1_GREENWATERS_G2,GW,Approved,Forced,29.89,0,Operational Issues caused real time forced outage.,
11/29/2017 19:30,11/30/2017 11:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,,GT2A gas control valve actuator failed and required replacement.,
11/27/2017 6:00,11/28/2017 9:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,,GT1 - one of the engine wiring loom failed and required replacement.,
11/25/2017 16:00,11/26/2017 9:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,,GT1 tripped on EGT failure requiring change-out of parts.,
11/27/2017 6:00,11/27/2017 6:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,49.8,,TES Report - constrained off MW's.,
12/3/2017 13:30,12/3/2017 13:30,AURICON_PNJ_U1,AURICON,Approved,Forced,33.648,0,Output reduced due to ambient conditions.,
11/29/2017 20:30,11/29/2017 20:30,AURICON_PNJ_U1,AURICON,Approved,Forced,21.213,0,Plant failed to reach target due to operational issue.,
11/29/2017 20:00,11/29/2017 20:00,AURICON_PNJ_U1,AURICON,Approved,Forced,20.599,0,Plant failed to reach target due to operational issue.,
11/29/2017 19:30,11/29/2017 19:30,AURICON_PNJ_U1,AURICON,Approved,Forced,21.08,0,Plant failed to reach target due to operational issue.,
11/29/2017 19:00,11/29/2017 19:00,AURICON_PNJ_U1,AURICON,Approved,Forced,21.69,0,Plant failed to reach target due to operational issue.,
11/29/2017 18:30,11/29/2017 18:30,AURICON_PNJ_U1,AURICON,Approved,Forced,22.216,0,Plant failed to reach target due to operational issue.,
11/29/2017 18:00,11/29/2017 18:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.259,0,Plant failed to reach target due to operational issue.,
11/29/2017 17:30,11/29/2017 17:30,AURICON_PNJ_U1,AURICON,Approved,Forced,22.463,0,Plant failed to reach target due to operational issue.,
11/29/2017 17:00,11/29/2017 17:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.75,0,Plant failed to reach target due to operational issue.,
11/29/2017 16:30,11/29/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Forced,22.884,0,Plant failed to reach target due to operational issue.,
11/29/2017 16:00,11/29/2017 16:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.668,0,Plant failed to reach target due to operational issue.,
11/29/2017 15:30,11/29/2017 15:30,AURICON_PNJ_U1,AURICON,Approved,Forced,21.897,0,Plant failed to reach target due to operational issue.,
11/29/2017 15:00,11/29/2017 15:00,AURICON_PNJ_U1,AURICON,Approved,Forced,13.786,0,Plant failed to reach target due to operational issue.,
11/29/2017 14:30,11/29/2017 14:30,AURICON_PNJ_U1,AURICON,Approved,Forced,13.636,0,Plant failed to reach target due to operational issue.,
11/29/2017 14:00,11/29/2017 14:00,AURICON_PNJ_U1,AURICON,Approved,Forced,13.615,0,Plant failed to reach target due to operational issue.,
11/29/2017 13:30,11/29/2017 13:30,AURICON_PNJ_U1,AURICON,Approved,Forced,13.628,0,Plant failed to reach target due to operational issue.,
11/29/2017 13:00,11/29/2017 13:00,AURICON_PNJ_U1,AURICON,Approved,Forced,13.261,0,Plant failed to reach target due to operational issue.,
12/4/2017 6:30,12/4/2017 6:30,AURICON_PNJ_U1,AURICON,Approved,Forced,133.798,0,Late ramp up.,
11/27/2017 5:30,11/27/2017 5:30,AURICON_PNJ_U1,AURICON,Approved,Forced,138.9,0,Late ramp up,
11/26/2017 13:30,11/26/2017 13:30,AURICON_PNJ_U1,AURICON,Approved,Forced,148.125,0,Late ramp up,
12/6/2017 5:00,12/8/2017 7:30,MELK_G7,MELK,Approved,Forced,211.108,,Boiler inspection,
12/4/2017 8:00,12/5/2017 22:30,MELK_G7,MELK,Approved,Forced,211.108,,Delayed Return To service,
12/21/2017 2:00,12/22/2017 13:00,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,8,Lube oil Pump seal inspection,
12/20/2017 2:00,12/20/2017 12:30,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,4,Power Turbine Borescope inspection,
12/14/2017 10:00,12/14/2017 14:00,MELK_G7,MELK,Approved,Scheduled (Planned),160,12,FD fan  clean,
12/13/2017 10:00,12/13/2017 14:30,MELK_G7,MELK,Approved,Scheduled (Planned),160,12,FD fan  clean,
12/2/2017 3:00,12/2/2017 4:00,AURICON_PNJ_U1,AURICON,Approved,Forced,26.1,,Communications outage,
12/20/2017 7:00,12/20/2017 17:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,2,Pressure safety valves testing and certification,
12/19/2017 7:00,12/19/2017 17:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,2,Pressure safety valve testing and certiification,
12/18/2017 7:00,12/18/2017 17:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,2,Pressure safety valves testing and certification,
12/5/2017 18:30,12/5/2017 18:30,AUXC_WGP,AUXC,Approved,Forced,13.38,,Refinery steam & power imbalance.,
12/5/2017 18:00,12/5/2017 18:00,AUXC_WGP,AUXC,Approved,Forced,15.64,,Refinery steam & power imbalance.,
12/5/2017 17:30,12/5/2017 17:30,AUXC_WGP,AUXC,Approved,Forced,10.24,,Refinery steam & power imbalance.,
11/23/2017 15:00,11/23/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Consequential,44.5,0,TX1 de-energised to facilitate Western Power works.,
12/4/2017 9:30,12/4/2017 14:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,0,ODOM for compressor wash,
12/1/2017 16:00,12/1/2017 16:30,TIWEST_COG1,TRMOS,Approved,Forced,34,,Load control setting error,
12/2/2017 17:00,12/2/2017 17:00,AUXC_WGP,AUXC,Approved,Forced,16.12,,Refinery steam and power imbalance.,
12/2/2017 16:30,12/2/2017 16:30,AUXC_WGP,AUXC,Approved,Forced,16.45,,Refinery steam and power imbalance.,
12/2/2017 16:00,12/2/2017 16:00,AUXC_WGP,AUXC,Approved,Forced,17.83,,Refinery steam and power imbalance.,
12/2/2017 15:30,12/2/2017 15:30,AUXC_WGP,AUXC,Approved,Forced,14.56,,Refinery steam and power imbalance.,
12/2/2017 15:00,12/2/2017 15:00,AUXC_WGP,AUXC,Approved,Forced,14.36,,Refinery steam and power imbalance.,
12/2/2017 14:30,12/2/2017 14:30,AUXC_WGP,AUXC,Approved,Forced,16.09,,Refinery steam and power imbalance.,
12/2/2017 9:00,12/2/2017 9:00,AUXC_WGP,AUXC,Approved,Forced,13.88,,Refinery steam power imbalance.,
11/23/2017 17:00,11/25/2017 16:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15.1,,Output from wind farm limited.,
11/23/2017 15:00,11/23/2017 16:30,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,15.1,0,TX1 de-energised to facilitate Western Power works.,
11/23/2017 7:30,11/23/2017 14:30,AURICON_PNJ_U1,AURICON,Approved,Forced,15.1,,Output from wind farm limited.,
11/23/2017 4:30,11/23/2017 7:00,AURICON_PNJ_U1,AURICON,Approved,Forced,44.65,,Output from wind farm limited.,
11/27/2017 8:00,11/27/2017 15:30,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,0,FO (Western Power works),
12/1/2017 16:00,12/1/2017 16:30,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,0,FO (Western Power works),
12/1/2017 16:00,12/1/2017 16:30,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,0,FO (Western Power works),
11/24/2017 6:00,11/24/2017 6:30,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,0,FO (Western Power works),
11/24/2017 6:00,11/24/2017 6:30,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,0,FO (Western Power works),
11/24/2017 6:00,11/24/2017 18:30,GRASMERE_WF1,EUCT,Cancelled By Market Participant,Forced,13.8,0,FO (Western Power works),
11/24/2017 6:00,11/24/2017 18:30,GRASMERE_WF1,EUCT,Cancelled By Market Participant,Forced,21.6,0,FO (Western Power works),
11/29/2017 9:30,11/29/2017 12:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,0,ODDM for the compressor wash,
12/4/2017 8:00,12/7/2017 7:30,MELK_G7,MELK,Not Accepted,Scheduled (Planned),211,39,Major unit overhaul extension,
11/28/2017 8:30,11/28/2017 8:30,MELK_G7,MELK,Approved,Forced,8.977,0,Turbine vibrations,
11/21/2017 18:30,11/21/2017 18:30,AURICON_PNJ_U1,AURICON,Approved,Forced,22.9,0,Unit had limited output.,
11/21/2017 18:00,11/21/2017 18:00,AURICON_PNJ_U1,AURICON,Approved,Forced,16.228,0,Unit did not reach target.,
11/21/2017 17:30,11/21/2017 17:30,AURICON_PNJ_U1,AURICON,Approved,Forced,16.919,0,Unit did not reach target.,
11/21/2017 17:00,11/21/2017 17:00,AURICON_PNJ_U1,AURICON,Approved,Forced,65.113,0,Unit did not reach target.,
11/21/2017 16:30,11/21/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Forced,107.768,0,Unit did not reach target due to unit trip.,
11/20/2017 15:30,11/20/2017 15:30,AURICON_PNJ_U1,AURICON,Approved,Forced,148.288,0,Unit did not meet target during ramp-up,
11/21/2017 9:00,1/1/2018 7:30,MELK_G7,MELK,Approved,Forced,4,0,Turbine limitations,
11/23/2017 7:00,11/23/2017 7:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,49.6,,TES Report - constrained off MW's.,
11/20/2017 17:00,11/20/2017 17:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,62.4,,TES Report - constrained off MW's.,
11/20/2017 16:30,11/20/2017 16:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,16.9,,TES Report - constrained off MW's.,
11/30/2017 6:00,11/30/2017 9:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Power supply to site was removed due to fault on Western Power Network (Incident #4042475 and 4042555). Site cannot operate when Western Power network is down. Will request conversion to consequential.,
11/28/2017 9:30,11/28/2017 12:00,PJRH_GT11,PJRH,Rejected,Opportunistic Maintenance (Planned),38.293,0,ODOM,
11/16/2017 23:00,11/16/2017 23:00,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,14.6,0,TES Report - constrained off MW's.,
11/16/2017 10:30,11/16/2017 10:30,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,19.2,0,TES Report - constrained off MW's.,
11/16/2017 9:30,11/16/2017 9:30,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,25.7,0,TES Report - constrained off MW's.,
11/15/2017 16:30,11/15/2017 16:30,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,25.7,0,TES Report - constrained off MW's,
11/15/2017 13:30,11/15/2017 13:30,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,14.9,0,TES Report - constrained off MW's,
11/13/2017 16:00,11/13/2017 16:00,PERTHENERGY_KORL_GT1,PUG,Cancelled By System Management,Forced,15.4,0,TES Report - constrained off MW's.,
11/28/2017 17:30,11/28/2017 17:30,KORL_GT3,KORL,Approved,Forced,46.24,0,Partial forced outage,
11/28/2017 17:00,11/28/2017 17:00,KORL_GT3,KORL,Approved,Forced,54.91,,Partial forced outage,
11/25/2017 2:00,11/25/2017 2:30,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,GT1 fire protection panel instrument fault,
11/24/2017 20:30,11/24/2017 21:00,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,GT1 Fire protection instrument fault,
11/28/2017 9:30,11/28/2017 15:30,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,0,ODOM,
11/25/2017 19:30,11/27/2017 16:30,PJRH_GT11,PJRH,Approved,Forced,118.609,0,FO,
11/25/2017 19:00,11/25/2017 19:00,PJRH_GT11,PJRH,Approved,Forced,19.768,,FO,
11/28/2017 0:00,11/28/2017 0:00,AUXC_WGP,AUXC,Approved,Forced,26,,Incorrect nomination while gas turbine shut down.,
11/26/2017 13:30,11/26/2017 18:30,AUXC_WGP,AUXC,Approved,Forced,26,,Gas Turbine trip,
11/24/2017 9:30,11/24/2017 20:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,"Power to the site was removed for unplanned pole replacement. Power was removed for longer than advised, which required attending site once power was returned to restore site.",
11/28/2017 8:00,11/30/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),75,12,ID Fan East OOS,
11/24/2017 10:00,11/24/2017 15:00,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM,
11/23/2017 15:00,11/23/2017 18:00,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),38.2,0,ODOM,
11/23/2017 9:00,11/23/2017 18:00,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM,
11/23/2017 14:00,11/23/2017 14:00,AUXC_WGP,AUXC,Approved,Forced,8.12,,Refinery issues steam power balance,
11/23/2017 13:30,11/23/2017 13:30,AUXC_WGP,AUXC,Approved,Forced,10.23,,Refinery issues steam power balance,
11/23/2017 13:00,11/23/2017 13:00,AUXC_WGP,AUXC,Approved,Forced,9.76,,Refinery issues steam power balance,
11/23/2017 12:30,11/23/2017 12:30,AUXC_WGP,AUXC,Approved,Forced,9.65,,Refinery issues steam power balance,
11/23/2017 12:00,11/23/2017 12:00,AUXC_WGP,AUXC,Approved,Forced,8.57,,Refinery issues steam power balance,
11/23/2017 11:30,11/23/2017 11:30,AUXC_WGP,AUXC,Approved,Forced,9.37,,Refinery issues steam power balance,
11/23/2017 11:00,11/23/2017 11:00,AUXC_WGP,AUXC,Approved,Forced,8.91,,Refinery issues steam power balance,
11/16/2017 9:00,11/16/2017 9:00,AURICON_PNJ_U1,AURICON,Approved,Forced,125.274,,Unit slow to ramp on start up,
11/22/2017 10:30,11/22/2017 18:00,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM,
11/23/2017 9:30,11/23/2017 15:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM,
11/22/2017 9:30,11/22/2017 15:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM,
12/1/2017 6:00,12/4/2017 12:30,PJRH_GT11,PJRH,Approved,Scheduled (Planned),118.609,3,PAM,
11/21/2017 1:00,11/21/2017 1:00,BW1_GREENWATERS_G2,GW,Approved,Forced,26.678,0,Operational Issues caused real time forced outage.,
11/21/2017 0:30,11/21/2017 0:30,BW1_GREENWATERS_G2,GW,Approved,Forced,28.071,0,Operational Issues caused real time forced outage.,
11/18/2017 19:30,11/18/2017 19:30,TIWEST_COG1,TRMOS,Approved,Forced,20.72,,Deviation from resource plan,
11/16/2017 3:30,11/16/2017 3:30,TIWEST_COG1,TRMOS,Approved,Forced,21.72,,Deviation from resource plan,
11/16/2017 10:30,11/16/2017 10:30,TIWEST_COG1,TRMOS,Approved,Forced,19.42,,Deviation from resource plan,
11/16/2017 9:00,11/16/2017 9:30,TIWEST_COG1,TRMOS,Approved,Forced,25.25,,Deviation from resource plan,
11/13/2017 20:00,11/13/2017 20:00,TIWEST_COG1,TRMOS,Approved,Forced,19.21,,Deviation from resource plan,
11/13/2017 12:30,11/13/2017 12:30,TIWEST_COG1,TRMOS,Approved,Forced,19.6,,Deviation from resource plan,
11/20/2017 23:30,11/20/2017 23:30,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,fire protection fault,
11/16/2017 9:00,11/16/2017 13:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),82,1,Starter motor & fire suppressant maintenance,
11/12/2017 0:00,11/14/2017 16:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,,"GT2 unavailable with ""B unit"" having lube oil issues. ",
11/18/2017 4:30,11/18/2017 4:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,41.4,,TES Report - constrained off MW's.,
12/11/2017 8:00,12/13/2017 17:00,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Scheduled (Planned),80,1,EMD model validation and performance tests,
11/9/2017 9:00,11/10/2017 17:00,COLLGAR_WF1,COLLGAR,Approved,Forced,52,,T211 isolated for the repair at CB221 HV termination,
11/9/2017 3:30,11/9/2017 8:30,COLLGAR_WF1,COLLGAR,Approved,Forced,106,,"Transformer Outage - CB221 Phase C, Row 2 HV termination failure",
11/23/2017 8:00,11/23/2017 13:30,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),118.609,3,DAOM,
11/28/2017 7:00,11/28/2017 14:30,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,4,PAM,
11/27/2017 8:00,12/15/2017 17:30,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),118.609,48,PAM,
11/16/2017 18:00,11/16/2017 18:00,MELK_G7,MELK,Approved,Forced,97.9,0,Pro-rata Unit run back due to thermocouple fault.,
11/16/2017 17:00,11/16/2017 17:30,MELK_G7,MELK,Approved,Forced,183.562,0,Unit run back due to thermocouple fault.,
11/16/2017 16:30,11/16/2017 16:30,MELK_G7,MELK,Approved,Forced,104.018,,Unit run back due to thermocouple fault.,
11/27/2017 8:00,12/4/2017 7:30,MELK_G7,MELK,Approved,Scheduled (Planned),211,39,Major unit overhaul extension,
11/15/2017 12:30,11/15/2017 22:00,AUXC_WGP,AUXC,Approved,Consequential,26,0,"Constrained by Western Power to 0MW and islanded from the SWIS as per Dispatch Advisory below.

ALCOA_WGP has been constrained to 0MW from 12:30 in order to maintain Power System Security and Reliability as a result of anti-islanding issues. Some Out of Merit generation may occur. ",
11/10/2017 16:30,11/10/2017 18:00,MELK_G7,MELK,Approved,Forced,4,0,Turbine control limitations,
11/3/2017 16:00,11/3/2017 19:30,MELK_G7,MELK,Approved,Forced,4,0,ID fan capacity,
11/15/2017 9:00,11/22/2017 14:00,KORL_GT3,KORL,Approved,Consequential,103.2,0,FO,
11/17/2017 5:00,11/17/2017 5:00,KORL_GT3,KORL,Approved,Forced,13.76,0,FO,
11/17/2017 3:30,11/17/2017 4:30,KORL_GT3,KORL,Approved,Forced,103.2,0,FO,
11/17/2017 3:00,11/17/2017 3:00,KORL_GT3,KORL,Approved,Forced,96.32,0,FO,
11/17/2017 3:00,11/17/2017 3:00,KORL_GT3,KORL,Approved,Forced,5.813,0,FO,
11/17/2017 2:00,11/17/2017 2:30,KORL_GT3,KORL,Approved,Forced,87.2,0,FO,
11/17/2017 1:30,11/17/2017 1:30,KORL_GT3,KORL,Approved,Forced,8.72,,FO,
11/27/2017 8:00,12/11/2017 17:30,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),118.609,48,POP,
11/7/2017 9:30,11/7/2017 11:30,STHRNCRS_EG,STHRNCRS,Approved,Forced,4,,An unplanned load increase (?behind-the-fence?) led to a reduction in available capacity,
11/19/2017 8:00,11/19/2017 16:30,COLLGAR_WF1,COLLGAR,Approved,Opportunistic Maintenance (Planned),61,0,"CG 1,2& 3 maintenance ",
11/16/2017 9:30,11/16/2017 15:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,0,ODOM,
11/16/2017 9:30,11/16/2017 16:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),118.609,0,ODOM,
11/17/2017 3:00,11/17/2017 3:00,AUXC_WGP,AUXC,Approved,Forced,10.16,,Refinery Issues - Steam/Power Imbalance,
12/7/2017 18:00,12/31/2017 17:30,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),240,39,Steam turbine rotor maintenance,
11/22/2017 14:30,11/23/2017 17:30,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,1,Commissioning and testing activities,
11/11/2017 16:30,11/11/2017 16:30,PJRH_GT11,PJRH,Approved,Forced,12.4,0,FO,
11/11/2017 16:00,11/11/2017 16:00,PJRH_GT11,PJRH,Approved,Forced,37.2,0,FO,
11/11/2017 15:30,11/11/2017 15:30,PJRH_GT11,PJRH,Approved,Forced,24.8,,FO,
11/12/2017 2:00,11/12/2017 2:00,TIWEST_COG1,TRMOS,Approved,Forced,18.68,,Deviation from resource plan,
11/12/2017 0:00,11/12/2017 0:00,TIWEST_COG1,TRMOS,Approved,Forced,20.48,,Deviation from resource plan,
11/11/2017 23:00,11/11/2017 23:30,TIWEST_COG1,TRMOS,Approved,Forced,21.2,,Deviation from resource plan,
11/9/2017 15:30,11/9/2017 15:30,TIWEST_COG1,TRMOS,Approved,Forced,19.18,,deviation from resource plan,
11/9/2017 9:00,11/9/2017 9:00,TIWEST_COG1,TRMOS,Approved,Forced,20.08,,Deviation from resource plan,
